 * ABOUT        XMRig/6.25.0 gcc/13.2.1 (built for Linux x86-64, 64 bit)
 * LIBS         libuv/1.51.0 OpenSSL/3.0.16 hwloc/2.12.1
 * HUGE PAGES   supported
 * 1GB PAGES    disabled
 * CPU          AMD EPYC-Milan Processor (1) 64-bit AES VM
                L2:0.5 MB L3:32.0 MB 1C/2T NUMA:1
 * MEMORY       1.3/1.8 GB (73%)
 * DONATE       1%
 * ASSEMBLY     auto:ryzen
 * POOL #1      pool.supportxmr.com:3333 algo auto
 * COMMANDS     'h' hashrate, 'p' pause, 'r' resume, 's' results, 'c' connection
[2026-01-18 01:50:04.260]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590172 (38 tx)
[2026-01-18 01:50:14.656]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590172 (46 tx)
[2026-01-18 01:50:24.801]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590172 (48 tx)
[2026-01-18 01:50:40.736]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590172 (49 tx)
[2026-01-18 01:50:50.866]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590172 (51 tx)
[2026-01-18 01:50:53.992]  miner    speed 10s/60s/15m 34.15 32.77 32.71 H/s max 37.19 H/s
[2026-01-18 01:51:01.163]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590172 (54 tx)
[2026-01-18 01:51:11.200]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590172 (55 tx)
[2026-01-18 01:51:21.372]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590172 (58 tx)
[2026-01-18 01:51:31.499]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590172 (61 tx)
[2026-01-18 01:51:41.511]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590172 (62 tx)
[2026-01-18 01:51:53.209]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590172 (63 tx)
[2026-01-18 01:51:54.131]  miner    speed 10s/60s/15m 35.71 34.83 32.83 H/s max 37.19 H/s
[2026-01-18 01:52:03.256]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590172 (69 tx)
[2026-01-18 01:52:13.281]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590172 (74 tx)
[2026-01-18 01:52:23.512]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590172 (75 tx)
[2026-01-18 01:52:33.530]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590172 (76 tx)
[2026-01-18 01:52:40.223]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590172 (78 tx)
[2026-01-18 01:52:43.702]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590172 (79 tx)
[2026-01-18 01:52:53.877]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590172 (82 tx)
[2026-01-18 01:52:54.283]  miner    speed 10s/60s/15m 34.24 33.26 32.84 H/s max 37.19 H/s
[2026-01-18 01:53:03.917]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590172 (86 tx)
[2026-01-18 01:53:05.206]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590173 (2 tx)
[2026-01-18 01:53:05.498]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590173 (2 tx)
[2026-01-18 01:53:15.514]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590173 (3 tx)
[2026-01-18 01:53:25.822]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590173 (9 tx)
[2026-01-18 01:53:35.862]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590173 (10 tx)
[2026-01-18 01:53:46.177]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590173 (11 tx)
[2026-01-18 01:53:54.426]  miner    speed 10s/60s/15m 33.62 34.17 32.92 H/s max 37.19 H/s
[2026-01-18 01:53:56.460]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590173 (13 tx)
[2026-01-18 01:54:06.528]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590173 (16 tx)
[2026-01-18 01:54:11.479]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590173 (17 tx)
[2026-01-18 01:54:16.856]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590173 (19 tx)
[2026-01-18 01:54:26.925]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590173 (20 tx)
[2026-01-18 01:54:37.171]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590173 (26 tx)
[2026-01-18 01:54:54.579]  miner    speed 10s/60s/15m 32.76 32.89 32.92 H/s max 37.19 H/s
[2026-01-18 01:54:59.408]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590173 (27 tx)
[2026-01-18 01:55:09.500]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590173 (31 tx)
[2026-01-18 01:55:22.124]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590173 (32 tx)
[2026-01-18 01:55:34.267]  net      pool.supportxmr.com:3333 read error: "end of file"
[2026-01-18 01:55:34.267]  net      no active pools, stop mining
[2026-01-18 01:55:39.699]  net      use pool pool.supportxmr.com:3333  107.167.83.34
[2026-01-18 01:55:39.699]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590173 (33 tx)
[2026-01-18 01:55:45.627]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590173 (34 tx)
[2026-01-18 01:55:54.720]  miner    speed 10s/60s/15m 35.07 29.46 32.85 H/s max 37.19 H/s
[2026-01-18 01:55:55.894]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590173 (35 tx)
[2026-01-18 01:56:06.102]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590173 (39 tx)
[2026-01-18 01:56:16.119]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590173 (42 tx)
[2026-01-18 01:56:26.178]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590173 (43 tx)
[2026-01-18 01:56:36.188]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590173 (49 tx)
[2026-01-18 01:56:38.217]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590174 (13 tx)
[2026-01-18 01:56:48.513]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590174 (16 tx)
[2026-01-18 01:56:54.911]  miner    speed 10s/60s/15m 34.43 33.93 32.91 H/s max 37.19 H/s
[2026-01-18 01:56:58.638]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590174 (18 tx)
[2026-01-18 01:57:08.886]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590174 (20 tx)
[2026-01-18 01:57:18.956]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590174 (22 tx)
[2026-01-18 01:57:29.156]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590174 (25 tx)
[2026-01-18 01:57:39.256]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590174 (26 tx)
[2026-01-18 01:57:49.284]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590174 (30 tx)
[2026-01-18 01:57:55.111]  miner    speed 10s/60s/15m 34.74 33.67 32.96 H/s max 37.19 H/s
[2026-01-18 01:57:59.358]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590174 (35 tx)
[2026-01-18 01:58:09.528]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590174 (36 tx)
[2026-01-18 01:58:19.682]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590174 (41 tx)
[2026-01-18 01:58:29.967]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590174 (42 tx)
[2026-01-18 01:58:41.858]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590174 (43 tx)
[2026-01-18 01:58:54.289]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590174 (44 tx)
[2026-01-18 01:58:55.340]  miner    speed 10s/60s/15m 33.93 34.09 32.98 H/s max 37.19 H/s
[2026-01-18 01:59:04.302]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590174 (48 tx)
[2026-01-18 01:59:14.611]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590174 (51 tx)
[2026-01-18 01:59:24.724]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590174 (52 tx)
[2026-01-18 01:59:34.810]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590174 (58 tx)
[2026-01-18 01:59:39.729]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590175 (49 tx)
[2026-01-18 01:59:49.743]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590175 (52 tx)
[2026-01-18 01:59:55.499]  miner    speed 10s/60s/15m 34.24 33.11 32.94 H/s max 37.19 H/s
[2026-01-18 01:59:59.910]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590175 (54 tx)
[2026-01-18 02:00:10.199]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590175 (58 tx)
[2026-01-18 02:00:20.238]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590175 (62 tx)
[2026-01-18 02:00:30.536]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590175 (63 tx)
[2026-01-18 02:00:40.528]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590175 (66 tx)
[2026-01-18 02:00:50.628]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590175 (69 tx)
[2026-01-18 02:00:55.638]  miner    speed 10s/60s/15m 36.54 32.97 32.99 H/s max 37.19 H/s
[2026-01-18 02:01:00.684]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590175 (71 tx)
[2026-01-18 02:01:10.711]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590175 (73 tx)
[2026-01-18 02:01:21.025]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590175 (83 tx)
[2026-01-18 02:01:31.079]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590175 (88 tx)
[2026-01-18 02:01:41.140]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590175 (89 tx)
[2026-01-18 02:01:43.544]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590176 (1 tx)
[2026-01-18 02:01:50.837]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590176 (4 tx)
[2026-01-18 02:01:51.756]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590176 (5 tx)
[2026-01-18 02:01:53.043]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590176 (6 tx)
[2026-01-18 02:01:55.486]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590176 (7 tx)
[2026-01-18 02:01:55.802]  miner    speed 10s/60s/15m 35.62 33.71 33.06 H/s max 37.19 H/s
[2026-01-18 02:02:00.483]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590176 (9 tx)
[2026-01-18 02:02:05.713]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590176 (12 tx)
[2026-01-18 02:02:15.893]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590176 (17 tx)
[2026-01-18 02:02:26.017]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590176 (19 tx)
[2026-01-18 02:02:32.631]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590177 (3 tx)
[2026-01-18 02:02:42.860]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590177 (11 tx)
[2026-01-18 02:02:53.009]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590177 (13 tx)
[2026-01-18 02:02:55.939]  miner    speed 10s/60s/15m 33.82 33.59 33.23 H/s max 37.19 H/s
[2026-01-18 02:03:03.277]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590177 (14 tx)
[2026-01-18 02:03:13.356]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590177 (19 tx)
[2026-01-18 02:03:28.188]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590177 (20 tx)
[2026-01-18 02:03:38.428]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590177 (22 tx)
[2026-01-18 02:03:39.159]  net      pool.supportxmr.com:3333 read error: "end of file"
[2026-01-18 02:03:39.159]  net      no active pools, stop mining
[2026-01-18 02:03:44.608]  net      use pool pool.supportxmr.com:3333  107.167.83.34
[2026-01-18 02:03:44.609]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590177 (22 tx)
[2026-01-18 02:03:48.517]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590177 (24 tx)
[2026-01-18 02:03:56.085]  miner    speed 10s/60s/15m 36.76 31.80 33.15 H/s max 37.19 H/s
[2026-01-18 02:03:58.535]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590177 (28 tx)
[2026-01-18 02:04:02.736]  net      dev donate started
[2026-01-18 02:04:02.737]  net      new job from donate.ssl.xmrig.com:443 diff 1000K algo rx/0 height 3590177 (28 tx)
[2026-01-18 02:04:09.007]  net      new job from donate.ssl.xmrig.com:443 diff 1000K algo rx/0 height 3590177 (34 tx)
[2026-01-18 02:04:19.293]  net      new job from donate.ssl.xmrig.com:443 diff 1000K algo rx/0 height 3590177 (37 tx)
[2026-01-18 02:04:29.503]  net      new job from donate.ssl.xmrig.com:443 diff 1000K algo rx/0 height 3590177 (39 tx)
[2026-01-18 02:04:39.618]  net      new job from donate.ssl.xmrig.com:443 diff 1000K algo rx/0 height 3590177 (44 tx)
[2026-01-18 02:04:49.597]  net      new job from donate.ssl.xmrig.com:443 diff 1000K algo rx/0 height 3590177 (50 tx)
[2026-01-18 02:04:56.223]  miner    speed 10s/60s/15m 34.35 33.60 33.20 H/s max 37.19 H/s
[2026-01-18 02:04:59.905]  net      new job from donate.ssl.xmrig.com:443 diff 1000K algo rx/0 height 3590177 (51 tx)
[2026-01-18 02:05:01.718]  net      new job from donate.ssl.xmrig.com:443 diff 1000K algo rx/0 height 3590178 (2 tx)
[2026-01-18 02:05:02.737]  net      dev donate finished
[2026-01-18 02:05:02.737]  net      new job from pool.supportxmr.com:3333 diff 107143 algo rx/0 height 3590178 (2 tx)
[2026-01-18 02:05:03.041]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590178 (2 tx)
[2026-01-18 02:05:11.862]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590178 (3 tx)
[2026-01-18 02:05:22.156]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590178 (8 tx)
[2026-01-18 02:05:32.184]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590178 (11 tx)
[2026-01-18 02:05:34.838]  cpu      accepted (4/0) diff 75000 (60 ms)
[2026-01-18 02:05:42.498]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590178 (14 tx)
[2026-01-18 02:05:52.564]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590178 (17 tx)
[2026-01-18 02:05:56.376]  miner    speed 10s/60s/15m 31.97 32.99 33.21 H/s max 37.19 H/s
[2026-01-18 02:06:02.617]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590178 (19 tx)
[2026-01-18 02:06:03.058]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590178 (19 tx)
[2026-01-18 02:06:12.919]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590178 (24 tx)
[2026-01-18 02:06:22.956]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590178 (30 tx)
[2026-01-18 02:06:32.964]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590178 (34 tx)
[2026-01-18 02:06:42.974]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590178 (38 tx)
[2026-01-18 02:06:50.808]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590178 (40 tx)
[2026-01-18 02:06:53.211]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590178 (41 tx)
[2026-01-18 02:06:56.513]  miner    speed 10s/60s/15m 34.46 33.22 33.10 H/s max 37.19 H/s
[2026-01-18 02:07:00.489]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590178 (42 tx)
[2026-01-18 02:07:03.072]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590178 (42 tx)
[2026-01-18 02:07:03.366]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590178 (43 tx)
[2026-01-18 02:07:20.610]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590178 (44 tx)
[2026-01-18 02:07:30.758]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590178 (47 tx)
[2026-01-18 02:07:41.024]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590178 (50 tx)
[2026-01-18 02:07:51.156]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590178 (52 tx)
[2026-01-18 02:07:56.656]  miner    speed 10s/60s/15m 34.41 33.88 33.14 H/s max 37.19 H/s
[2026-01-18 02:08:00.512]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590179 (5 tx)
[2026-01-18 02:08:03.087]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590179 (5 tx)
[2026-01-18 02:08:08.740]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (2 tx)
[2026-01-18 02:08:19.021]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (7 tx)
[2026-01-18 02:08:29.191]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (11 tx)
[2026-01-18 02:08:39.338]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (16 tx)
[2026-01-18 02:08:51.056]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (17 tx)
[2026-01-18 02:08:56.796]  miner    speed 10s/60s/15m 34.13 33.50 33.10 H/s max 37.19 H/s
[2026-01-18 02:09:01.081]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (18 tx)
[2026-01-18 02:09:03.101]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (18 tx)
[2026-01-18 02:09:11.364]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (23 tx)
[2026-01-18 02:09:21.685]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (27 tx)
[2026-01-18 02:09:31.729]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (32 tx)
[2026-01-18 02:09:41.758]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (36 tx)
[2026-01-18 02:09:51.804]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (37 tx)
[2026-01-18 02:09:56.996]  miner    speed 10s/60s/15m 34.42 33.55 33.15 H/s max 37.19 H/s
[2026-01-18 02:10:02.058]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (40 tx)
[2026-01-18 02:10:03.123]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (40 tx)
[2026-01-18 02:10:12.231]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (43 tx)
[2026-01-18 02:10:22.227]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (47 tx)
[2026-01-18 02:10:32.595]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (48 tx)
[2026-01-18 02:10:42.614]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (49 tx)
[2026-01-18 02:10:54.369]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (50 tx)
[2026-01-18 02:10:57.214]  miner    speed 10s/60s/15m 31.15 31.65 33.30 H/s max 37.19 H/s
[2026-01-18 02:11:03.160]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (50 tx)
[2026-01-18 02:11:04.405]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (55 tx)
[2026-01-18 02:11:14.456]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (56 tx)
[2026-01-18 02:11:24.477]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (57 tx)
[2026-01-18 02:11:36.400]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (58 tx)
[2026-01-18 02:11:46.709]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (62 tx)
[2026-01-18 02:11:51.505]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (63 tx)
[2026-01-18 02:11:56.738]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (65 tx)
[2026-01-18 02:11:57.423]  miner    speed 10s/60s/15m 34.36 33.55 33.26 H/s max 37.19 H/s
[2026-01-18 02:12:00.472]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (66 tx)
[2026-01-18 02:12:03.181]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (66 tx)
[2026-01-18 02:12:06.958]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (70 tx)
[2026-01-18 02:12:23.537]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (71 tx)
[2026-01-18 02:12:33.814]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (73 tx)
[2026-01-18 02:12:43.943]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (74 tx)
[2026-01-18 02:12:54.095]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590180 (77 tx)
[2026-01-18 02:12:57.580]  miner    speed 10s/60s/15m 33.52 33.58 33.26 H/s max 37.19 H/s
[2026-01-18 02:13:01.976]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (9 tx)
[2026-01-18 02:13:03.198]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (9 tx)
[2026-01-18 02:13:12.019]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (12 tx)
[2026-01-18 02:13:22.158]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (15 tx)
[2026-01-18 02:13:32.377]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (19 tx)
[2026-01-18 02:13:33.203]  net      pool.supportxmr.com:3333 read error: "end of file"
[2026-01-18 02:13:33.203]  net      no active pools, stop mining
[2026-01-18 02:13:38.754]  net      use pool pool.supportxmr.com:3333  107.167.92.130
[2026-01-18 02:13:38.755]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (19 tx)
[2026-01-18 02:13:42.298]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (22 tx)
[2026-01-18 02:13:52.356]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (26 tx)
[2026-01-18 02:13:57.715]  miner    speed 10s/60s/15m 34.25 30.50 33.02 H/s max 37.19 H/s
[2026-01-18 02:14:02.471]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (31 tx)
[2026-01-18 02:14:11.585]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (35 tx)
[2026-01-18 02:14:12.475]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (36 tx)
[2026-01-18 02:14:24.703]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (37 tx)
[2026-01-18 02:14:34.803]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (39 tx)
[2026-01-18 02:14:45.178]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (40 tx)
[2026-01-18 02:14:55.222]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (43 tx)
[2026-01-18 02:14:57.864]  miner    speed 10s/60s/15m 32.63 33.61 33.05 H/s max 37.19 H/s
[2026-01-18 02:15:05.256]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (45 tx)
[2026-01-18 02:15:15.387]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (47 tx)
[2026-01-18 02:15:25.427]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (49 tx)
[2026-01-18 02:15:35.628]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (53 tx)
[2026-01-18 02:15:45.858]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (57 tx)
[2026-01-18 02:15:55.956]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (59 tx)
[2026-01-18 02:15:58.010]  miner    speed 10s/60s/15m 32.15 31.69 32.97 H/s max 37.19 H/s
[2026-01-18 02:16:05.979]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (60 tx)
[2026-01-18 02:16:20.076]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (61 tx)
[2026-01-18 02:16:30.156]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (62 tx)
[2026-01-18 02:16:40.166]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (67 tx)
[2026-01-18 02:16:50.408]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (68 tx)
[2026-01-18 02:16:58.164]  miner    speed 10s/60s/15m 32.63 32.20 32.86 H/s max 37.19 H/s
[2026-01-18 02:17:00.391]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (69 tx)
[2026-01-18 02:17:10.656]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590181 (72 tx)
[2026-01-18 02:17:13.313]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590182 (1 tx)
[2026-01-18 02:17:23.334]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590182 (4 tx)
[2026-01-18 02:17:34.562]  net      new job from pool.supportxmr.com:3333 diff 75000 algo rx/0 height 3590182 (5 tx)
